,Fearure 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8
264,5.886659351,-8.605699718,-1.319783895,-1.496179214,0.643917125,7.43187863,84357.81271,1.114074587
265,2.403666155,-2.070224287,-0.807492488,1.91660622,0.409960288,8.130485643,9.20E-08,1.908716083
266,32.11008559,-6.685202787,-3.778587584,0.695355593,2.532449744,10.7014968,4.39E-08,1.315368581
267,2.039842828,-3.27554125,-1.680348174,1.387548898,0.012075645,9.698230107,0.000509966,1.02774181
268,4.972685131,-3.811500912,-2.504179831,-0.702682491,0.804782622,11.14047443,68.1441594,1.132128524
269,8.311719606,-22.47680431,-2.081522673,0.705934998,1.349629145,7.955306171,0.000146262,1.229300869
270,27.03536869,-19.73076531,-1.652323516,0.376967309,0.663623306,10.97562043,0.020751027,2.359391311
271,2.029367289,-12.7843825,-2.487228564,0.41260048,0.089271781,11.87084478,45.12722713,2.253983454
272,21.04888052,-2.76466235,-2.675708079,0.730129838,3.59216626,14.35366942,179225023.3,1.228434158
273,7.457421827,-5.557967008,-1.965847583,0.301436693,0.729832807,7.881611432,8152.130488,1.615442841
274,3.054580337,-22.0164066,-3.087245939,-0.283750523,0.952400524,9.020124952,506.4158647,1.196158108
275,11.19976871,-8.394235517,-3.085825129,-0.896309222,0.269985953,8.575806997,8.27E-08,1.056736635
276,8.838823027,-59.58456631,-1.320626717,1.074325324,0.660676283,11.36074447,0.020774447,1.713660914
277,4.305119133,-10.5274492,-3.148794035,-1.09491028,0.560627911,11.14620277,642859.9722,1.00428732
278,7.868141436,-8.783229853,-1.333687499,0.769417225,0.077848945,7.948040984,5826.785167,1.731607854
279,5.223761639,-5.594562714,-1.537408707,-1.066668709,0.112228886,6.05341642,1366181.066,1.756131187
280,8.183873821,-8.332694009,-3.725806729,0.50132068,1.816908181,10.35479902,1.44438206,1.267887139
281,13.40888581,-6.441601229,-2.677564652,0.988313069,0.274199969,11.15190075,35987306.53,1.212326119
282,30.79693384,-13.97538837,-0.805890597,-1.125144444,0.216861166,11.98697893,0.000997587,1.326247478
283,2.425326249,-17.47955802,-2.981165531,-1.760226797,0.703018646,13.40472169,5959748293,1.207588789
284,50.38684037,-3.642278639,-2.464404262,-1.476105028,1.464243498,7.333764653,0.000140428,1.314462649
285,1.275222892,-2.22975194,-1.537939107,0.423987869,0.063948315,8.1813644,8.211839692,1.34394674
286,6.4455722,-1.415404229,-1.216609491,1.397785625,0.859929112,7.419016116,573.395946,1.037169063
287,12.54704884,-11.6719928,-2.251538886,-1.820012715,0.12693655,6.556596457,1365.992241,2.1387978
288,9.515220562,-2.737294584,-2.597510195,0.936605036,0.037142367,7.644957505,1.49E-05,1.867622987
289,4.218883131,-1.064386382,-0.577630138,-0.634725416,0.054185844,9.130340024,0.313821567,1.643861212
290,6.126906508,-10.48264198,-0.261100336,-0.08588652,1.796756583,8.980129243,3.73E-07,1.054839459
291,4.741242152,-69.66510632,-1.021141949,1.715438199,0.125532026,8.34998303,2.00E-06,2.2785489
292,4.347372844,-7.348793717,-1.914681857,-0.672113981,0.046202448,10.10843583,4564.564064,1.452258845
293,15.87335452,-15.71540902,-2.808265722,-0.138652264,0.576075308,8.59927014,1.973065128,1.31155379
294,10.18905329,-7.953773123,-2.830444407,-1.945270341,1.857857426,10.61970461,0.752079754,7.030192527
295,3.9605439,-6.759840615,-1.477485895,-1.67360512,0.304364963,9.56945873,0.655439351,8.894803616
296,16.60393786,-16.89755327,-1.581601779,-0.965633635,0.547684332,16.01772528,7.31E-05,1.465582758
297,9.743199639,-5.690242752,-0.598401407,-1.888591037,0.040741303,11.30269947,0.007046934,2.779090309
298,15.35706927,-9.399467913,-1.349549907,0.525501304,0.596162974,10.64205608,5.51E-05,1.067456522
299,13.02233497,-9.870278063,-3.503080302,-0.294406573,0.861833514,10.48014371,0.514867936,1.085709356
300,3.503997607,-4.050006928,-0.948052382,0.192580811,0.846081726,12.83384708,4.04E-05,2.115114956
301,4.463070865,-18.04444921,-2.998060627,-1.301411256,0.40410607,9.229215325,7.01E-05,1.106205564
302,14.47704432,-6.312527929,-2.383971272,-0.816271882,0.37911511,10.91046164,0.048466738,1.211692562
303,12.79856735,-3.742782641,-1.749799794,0.655297899,0.112747308,10.61629933,8127.999919,1.246335779
304,7.251356577,-11.97545166,-0.00433251,1.861210895,0.456966299,12.62581117,1844950398,1.585952452
305,8.211984773,-3.291616615,1.109918556,-1.798332906,0.104799194,11.24639536,2.73696E+12,1.501720486
306,23.3336939,-7.578861888,-1.393276941,1.561537283,1.454984184,8.994686059,0.064169497,1.1756603
307,4.338747665,-7.32866157,-2.183196619,0.307524805,3.389495054,6.419463157,2.62E-10,1.132025731
308,12.09010855,-19.63484923,-1.465494352,0.255678267,3.509042871,10.70925746,1.83E-08,1.50511525
309,6.159690993,-11.3274435,-1.112344574,0.001114141,2.003007301,6.848300113,0.008333199,3.014542321
310,6.074422464,-7.224483454,-2.320667626,-1.722423656,0.918273069,8.246275038,3.074504425,1.271016012
311,19.86380372,-15.42500153,-0.204788644,-1.640492593,1.206862633,9.394994258,5702.090016,1.156883499
312,15.5315698,-25.82096591,-1.769929241,0.403648023,0.335760614,10.52616252,1145949.545,1.25147995
313,15.36602145,-12.2072407,-1.502256911,-0.636165714,0.996336661,5.194019379,0.001388858,1.273642285
314,23.92516721,-7.458224311,-1.334075748,1.669072266,0.608162029,10.5239825,0.70633642,1.047191164
315,7.53006337,-2.269018572,-1.578413389,-0.373637851,0.657813512,8.271442987,2440745.774,2.020197218
316,13.65024778,-2.833174185,-1.1610595,-1.426874165,1.417894675,11.721906,2.97E-07,3.264714178
317,5.588773867,-5.614192497,-2.617253187,0.858875334,0.331172006,11.35381287,2182.647998,1.565107014
318,9.892231155,-4.26925363,-2.558301754,-0.826586314,0.382783704,10.08815489,15448.04207,1.377018758
319,6.57234866,-6.244654559,-3.100154233,0.101881229,2.585502417,10.47201809,1.328818335,2.142364481
320,8.063086055,-7.775555733,-1.560498769,0.791331142,0.057866742,12.69627125,0.001147218,1.551551134
321,12.62452465,-11.90220264,-1.221063496,1.601056445,0.664820785,9.754099653,0.041888935,1.784827494
322,3.538140778,-6.934792272,-1.542227134,1.168764779,2.439560127,6.140588272,0.003309955,1.513873524
323,48.57692132,-11.44841714,-0.325507567,0.705444271,0.942539763,10.67596702,2428.844867,1.070039672
324,2.987940508,-7.830504764,-2.005596019,0.71853273,0.790555122,13.74018735,262117502.5,1.234756065
325,2.477451098,-1.24867138,-1.331258344,1.783698576,0.287341036,13.28238628,4320.651081,1.745610131
326,20.95337615,-3.172748178,-3.091700876,-0.81670361,0.420490662,5.974627292,2417.338432,3.183841004
327,15.06684184,-6.490380774,-2.387099702,-1.995551623,1.910870193,11.25137562,6.54038E+14,1.183900127
328,12.95792844,-2.487491397,-1.304462242,-0.912181762,0.819205156,12.39488347,1.96E-05,2.255741098
329,13.00730286,-12.67885768,-1.150897889,-1.128434481,0.72307497,9.443872199,1.228806636,1.184771875
330,7.308060408,-29.30258534,-2.293966948,0.64733834,0.10489364,9.490890995,3.61E-10,1.311717965
331,3.295213845,-22.128927,-2.071599252,0.534846399,0.016157997,8.309855304,46.7121437,1.182955225
332,7.910761933,-6.097637592,-3.517873747,0.373845531,3.315529596,12.12507795,1.783028059,1.060597659
333,4.017076743,-28.26582628,-2.357029201,-1.935026227,0.473186557,7.7496694,0.000151601,1.178340005
334,17.7717081,-8.446910148,-1.109616836,0.915112218,0.924355823,8.728190891,0.003587689,1.30727479
335,6.473056167,-5.455491009,-1.424794984,-0.70587835,0.083071954,8.75539332,799.5381854,5.2865667
336,3.515045687,-4.25433134,-1.499334279,0.660223956,1.149214093,8.244546081,0.000365654,1.202642582
337,5.533124929,-5.62813025,-1.950226313,0.226313714,2.696616447,12.09068741,14210.53287,2.728058953
338,10.71493228,-5.210317859,-1.992936841,-0.629076298,0.857232638,9.968669347,2.94E-08,1.41442732
339,4.448860084,-8.613877798,-2.660321139,-1.461694932,0.13480686,10.59794832,8652.575341,1.141384493
340,3.525427283,-8.537912867,-1.30117158,-1.622324409,0.871607866,8.121919571,0.031488962,1.378524226
341,9.201058119,-7.409340382,-1.579027056,1.326073332,1.453919082,8.311479982,0.110019921,1.770016769
342,9.211658536,-10.94895867,-1.507981152,1.673590168,0.521577446,11.84313245,8.65E-06,1.055675488
343,4.682120671,-21.57600133,-2.526034843,0.599152187,2.118912349,4.098454044,8260.149788,1.290772756
344,4.835891637,-17.36746663,-4.15334292,-1.586263541,1.046066196,8.81870421,22.4607884,4.436071339
345,9.105193305,-1.941754272,-0.902847288,-0.391891132,2.295102342,7.785204773,23.49078677,3.995409775
346,2.007166634,-0.74190875,-2.478837456,0.9157568,0.976851339,9.227552607,2.98E-09,1.111966505
347,2.081903466,-17.13096972,-2.862775764,1.119283536,0.140743592,12.96180594,0.023321568,1.059961201
348,3.870563876,-2.159354148,-1.306521088,-1.527125511,0.370616986,11.18081965,1106.633866,1.008038758
349,6.0976141,-6.035816493,-2.39201264,-1.999877125,0.225389757,5.719094573,0.000562645,1.382458811
350,9.774889574,-2.577701928,-0.940063616,0.848548184,2.394990969,7.091817948,51.71493897,1.013659265
351,27.87751905,-1.459680544,-1.38299405,-0.573615296,1.428784694,9.144052379,23616751.57,1.027356547
352,15.98888288,-12.02895254,-1.316430677,-0.982074674,1.128242053,11.29147731,5704.03408,1.676776194
353,6.398447117,-14.63242043,-3.365955711,-1.948410121,0.358056354,11.01621472,1.09E-07,1.15631602
354,7.263671468,-4.397959306,-0.788056015,0.161197627,0.203395793,11.8604397,3.63E-05,7.621103824
355,2.997335034,-0.717531763,-1.738749469,1.404602942,1.412437486,10.34366817,8.30E-07,1.069918361
356,7.266960947,-4.519403412,-2.369277139,1.830526585,0.642754389,12.73366831,1.756124919,1.005685208
357,5.698524177,-10.51311584,-1.856611533,0.262979802,0.255911546,10.00115773,10069030.8,1.116519077
358,9.879349844,-1.952244211,-3.776235233,0.057845311,0.958733774,9.221594666,0.074757381,1.280172337
359,3.509565185,-8.714810441,-1.591347189,-1.659774458,0.041169818,6.774983869,76.99660395,2.01984473
360,11.7918883,-7.28794152,-3.029371508,0.195491206,0.394777803,4.619441422,2.99E-08,4.259890631
361,29.35506259,-12.4455403,-3.352670286,-0.480083684,0.63215932,11.64343598,4.52E-06,1.188672098
362,6.700055878,-8.228652998,-3.522359186,0.428541124,0.16011985,8.188708122,0.061864237,3.786427816
363,10.60727992,-3.077870474,-0.887311625,-0.445094608,4.176931547,9.154819577,1.02E-11,1.101636915
364,13.75124812,-21.69136709,-2.629263394,-1.038803506,0.234580409,10.40004304,0.092580865,1.435466462
365,5.149510056,-6.406565887,-0.46627229,-1.620138899,0.139668046,11.29669921,0.071204449,1.322616424
366,9.040217498,-7.209689711,-2.535801463,-0.740326222,0.227571935,11.55025064,33.84202753,4.734881684
367,7.473273784,-3.190120967,-3.707357958,-1.613420663,1.465602249,8.990391373,9.694163849,1.101399296
368,8.068023144,-4.958215878,-3.11652444,-1.292412197,0.554265033,8.556739519,45008735703,1.064680505
369,3.685076166,-3.332349322,-0.76418838,1.949344634,0.833365889,10.72944443,1.04E-06,1.311139312
370,7.55386352,-6.323978667,-2.155898178,-0.223585772,0.02123299,9.879881008,0.002862481,1.087230313
371,11.56748867,-34.4854547,-2.548287296,0.127487066,0.035038034,11.92690867,314143.6608,1.325900597
372,27.27660151,-2.149615462,-1.839981774,1.494474115,0.59027575,7.269431272,6.76E-08,1.21565656
373,17.52001153,-1.729434959,-1.498217264,1.982275602,1.696386982,11.68012641,85.27346209,1.405802777
374,51.30889925,-27.77269364,-0.882601184,0.330857797,2.164902517,10.96113886,2070.055716,3.767873981
375,3.70390324,-6.120285162,-0.55150077,1.249895284,0.090698056,8.111520123,192.5152512,1.194941256
376,16.20125281,-4.046428075,-2.359768646,-0.692235903,0.772976632,10.4484522,6.14638501,1.029966435
377,8.714669936,-18.83871797,-3.326047686,-0.77702417,2.444490724,10.70576457,67835135.96,1.059697285
378,53.02813596,-4.284252171,-2.413465161,-0.389185116,0.490978479,10.21348164,17.56296266,1.514573943
379,3.569878434,-38.22190353,-1.739719493,0.690029051,1.769406165,8.075024514,216.894507,1.135682405
380,3.470332262,-13.60086351,-2.963758926,0.728766757,0.143518994,8.180695203,84782.89787,1.045731451
381,4.308313891,-4.763009578,-2.957150915,-0.739042261,2.739455573,7.899239338,2471.112619,1.798639546
382,1.092527531,-51.49977259,-1.656212118,-1.467160303,1.3920039,8.613361849,0.002976099,1.22103701
383,4.603516558,-4.283868983,-2.048652352,0.529585026,2.835901632,14.25385026,0.124558124,1.391889592
384,3.731389202,-14.40947296,-1.967203005,-1.486696551,1.128918622,10.4491867,3.374305143,3.517451556
385,8.460044282,-9.673240117,-2.758495335,0.313970033,0.451619941,6.259058782,111207.9348,1.625616036
386,10.05007782,-23.84482376,-2.230400714,0.773688512,2.783547309,11.15858522,50.47961046,1.682251328
387,39.98697417,-30.12514114,-2.924233144,0.802445986,0.32236569,9.591790153,0.430927922,1.128891272
388,17.38106603,-7.604983333,-1.109801589,1.013888443,0.403725405,8.753454197,1863.591738,1.099765024
389,4.396403015,-3.750630341,-0.964750665,1.491437686,1.206671168,13.37864367,46550.87784,1.626449163
390,3.291774548,-11.17830592,-3.846187862,-0.000164032,1.449516627,8.906156288,3.49E-06,2.207809117
391,11.50437335,-4.015075562,-2.92951086,0.920996758,2.650774482,9.11889119,48.98229764,1.708987666
392,2.251935601,-45.24302537,-3.496529255,0.476690941,0.229164653,12.03517569,0.014375235,1.292061279
393,38.40980975,-8.35518077,-2.650023934,-1.253440241,1.599477855,10.55620783,4.320763955,1.228392262
394,21.35948939,-5.318602622,-2.08343797,-1.897241421,1.341497123,7.347421627,4.74E-08,1.205790782
395,4.844005267,-8.725172819,-3.44964522,-0.861834457,0.065920335,10.01384616,63566274.59,1.041845671
396,1.581191891,-2.198084588,-2.921859813,-0.227865175,0.489754424,7.422640857,6567.117961,2.366117526
397,24.9902347,-3.081903314,-3.003957372,0.468423778,0.332352375,7.191476382,5.80E-05,1.408804991
398,6.665294504,-21.76650928,-1.792732671,1.399837322,0.3631105,9.949507375,2.093731175,1.506063866
399,22.5116889,-4.09102336,-1.930655663,-1.215017133,4.071422075,8.583131143,0.189476972,1.227510978
400,1.759474363,-2.879970686,-2.721737553,-1.49780084,1.0293962,12.72553661,7646787.689,1.711252265
401,4.308382223,-11.97699202,-1.823179128,1.85391979,1.26470049,12.97043123,0.00051191,1.273350951
402,7.424009906,-21.48024637,-2.546680085,-1.567821762,3.755773272,11.80177442,1.049980809,1.278051612
403,7.708183328,-14.11245837,-2.27165511,-0.08603572,0.473532701,7.621298704,1.137916344,1.644138368
404,4.928038682,-18.10961327,-0.32654791,0.342254915,1.618681344,10.82295624,5.51E-05,1.058404584
405,12.94312733,-3.739247621,-0.659538948,0.165497684,0.570099739,10.79381272,0.025258315,1.0895772
406,2.826789495,-2.055194314,-3.299581237,-1.655871372,2.036640107,9.469947464,17128.14564,1.062988768
407,6.500365873,-28.53696564,-1.170267582,-1.771892344,0.19925314,6.72323184,61602538.22,1.864879496
408,8.233951792,-5.526684816,-1.188603446,-1.57806629,2.950494642,7.620353778,99.10550738,1.16953665
409,11.73991942,-5.895859266,-3.148263289,0.342350735,0.246887865,9.287934744,209.3192212,8.285623596
410,14.0195585,-24.41932257,-1.181222356,0.177379551,0.394852383,9.373331341,6.19E-06,1.232264685
411,2.685379657,-12.18989108,-0.462068082,-1.065036832,1.411375209,9.144023655,2.69E-09,5.335697283
412,1.857622132,-11.13729064,-3.122544806,0.551096567,0.500471318,10.76442283,0.004118276,1.299863591
413,23.33394436,-51.85763162,-2.917502821,1.280270008,0.937032811,9.445572333,293.8262243,1.20339632
414,9.965036443,-4.140570551,-0.982338533,-1.833684161,0.588018994,9.374580872,2.59E-11,1.106291858
415,3.767313384,-17.03135599,-1.728504689,-0.007480226,1.356230588,9.845605919,1914.347113,1.337746993
416,29.84558068,-7.778097822,-1.448523725,0.757241648,0.259199904,9.035347679,0.000297007,1.208370945
417,8.199778739,-9.409624524,-1.659410784,-0.990752292,0.060236309,10.70803927,4.586032582,1.166060503
418,21.35674181,-29.24245477,-1.609304079,-0.768916379,0.356574088,13.63823573,21658765.45,1.443102018
419,7.851987098,-11.67035868,-3.326472128,0.454551612,0.643041054,6.694874986,1334281.236,3.470375783
420,47.21318196,-11.99471902,-0.952682293,1.591741174,0.18394694,11.84537186,0.000806716,1.267742358
421,35.86660925,-19.39968063,-0.830410008,1.239697681,0.438190732,12.19718874,4.76E-09,1.004058893
422,5.905784335,-5.32036837,-2.229390744,0.332520876,0.510797321,9.14182354,226.2726894,1.323219635
423,17.71503751,-3.471932306,-2.04347695,0.920886871,0.059104612,10.95786508,5.14E-07,2.867657502
424,13.20820668,-2.885423622,-3.531107503,-0.540710119,0.875406135,10.08345238,0.954130676,36.09502353
425,25.32440111,-1.258951296,-1.485745244,0.563862112,2.157130065,12.597532,2376.502559,1.636279277
426,3.100517042,-47.02062884,-1.427942558,-0.135273635,0.16457152,11.63861659,0.001532768,1.328837479
427,13.70069161,-2.737684447,-2.062191017,-1.240255454,0.910825726,10.21923333,55673.729,1.114297962
428,19.15534977,-6.054923476,-0.87564664,0.806953096,1.092846557,9.058715314,8.43E-06,2.123461093
429,1.51760656,-5.759600013,-2.334077231,0.225858549,0.54358073,7.792119019,220.9203568,1.768265635
430,2.547384989,-9.744139506,-1.435394074,-0.565513672,1.207638138,10.96637485,2.859869204,2.931335956
431,1.17902879,-15.39685844,-3.019664339,1.64535676,0.528873416,10.28220808,135.2696306,1.58219036
432,5.798120707,-16.0294257,-2.023552151,-1.916263529,0.702465033,8.020705349,1.781912498,2.294249647
433,14.09454764,-4.372042562,-2.174354258,-0.736907395,0.007380211,8.373002671,4.51E-06,1.427545899
434,28.56326201,-6.35721544,-1.774692078,-1.772474409,1.176747188,7.956216473,3.79E-10,2.234256888
435,7.898598213,-9.528830148,-2.369526929,1.066109265,1.082766535,11.60289117,4074469140,2.353960126
436,32.00057883,-5.907235683,-2.131472596,0.808429816,0.039157628,12.27189504,0.213879652,1.377013153
437,2.13380909,-31.39381875,-1.173952829,-0.674591125,0.459261703,13.03994505,1.73E-05,1.75433194
438,1.595130904,-11.49460111,-2.436764237,0.702651609,3.86475022,8.912752414,0.054673425,1.519650548
439,7.028737281,-14.31617486,-3.606577101,-0.416251095,0.545997918,10.21912733,64274.85485,1.743173029
440,10.44014952,-13.41794703,-0.250416096,1.025015166,0.69704558,9.395388304,14.34143634,2.512696036
441,7.174798852,-21.24510406,-0.618545921,-0.183265349,2.407169889,10.17172292,6950738819,1.302997116
442,1.149471314,-8.69648919,-3.292262695,-0.350881089,1.263234166,14.66712121,1018.457341,2.423650769
443,6.819539615,-2.299866889,-1.310292195,1.738919662,0.872441638,13.21389018,0.42041561,2.602442089
444,2.284112279,-10.58797747,-2.502974771,-0.9964836,1.598521125,7.925868337,1.26E-07,1.365126541
445,13.50021072,-4.111462463,-1.736512785,-1.51821064,1.997797162,14.4748847,0.006415593,1.909447813
446,10.27730865,-4.591675483,-1.705775871,0.338172453,0.610439851,10.22019687,0.122959419,1.612193145
447,3.171194061,-12.52501215,-2.2344078,1.877287249,0.644563447,9.687393655,0.341980493,1.183844818
448,4.65303537,-22.52114767,-2.783765666,-0.488643145,0.487843311,11.34377617,1.100381091,1.026893742
449,2.848258715,-7.531878045,-2.690541052,-1.751852945,3.402382284,7.87688214,647.218311,1.401282816
450,6.983769489,-9.756655928,-2.916191915,-0.642778931,1.194571318,11.51483192,363134.8792,5.066818717
451,17.455034,-34.19205989,-2.831822208,0.023726617,0.086891093,10.4830546,783904256.1,1.482409641
452,3.043008178,-9.176793591,-2.06717829,-1.352307973,1.987479676,10.83453705,0.005722759,1.952027699
453,11.63062684,-76.82382418,-2.715759989,0.632408872,0.655003857,8.224631314,66.23954164,2.050466028
454,4.584899304,-12.29212337,-1.317947934,1.990997556,0.071231704,8.413588221,7458911.609,1.858371471
455,3.619784345,-1.514845596,-0.512753845,-0.193042096,0.797879572,8.897778513,0.389443522,1.053702771
456,6.710494713,-14.55606083,-2.580053241,-0.581085773,0.539849914,8.193033559,2.09E-06,1.642979418
457,2.910374915,-10.41287006,-1.760595499,-0.397183333,2.101682282,7.299247762,0.009585834,1.044146587
458,4.489384568,-23.58892869,-1.50031489,-1.539415286,0.228149314,9.288239565,1083.194905,1.048084748
459,2.514087455,-13.54291072,-1.527997729,1.533094406,1.751373721,8.954219057,0.143239087,1.416871817
460,43.30432955,-6.52336022,-1.924044732,-0.340697378,0.815741326,8.37488844,103543893.9,1.939169596
461,7.627325021,-2.455011848,-1.257317582,-0.450902354,0.056158059,7.92526178,80990071.6,1.198154502
462,3.936323016,-6.121940176,-1.517751047,0.638761092,3.570041023,9.666327818,148.6492064,1.110312033
463,8.958312925,-3.436768331,-3.237662422,-0.231866316,0.718701415,12.48492226,0.109459704,1.103191946
464,6.67857576,-4.382103653,-1.130843936,0.592933875,0.343726078,9.547248841,0.028958634,1.055480564
465,6.056471443,-12.54999872,-1.112709163,-1.754214839,0.633759732,12.35938885,0.000340104,3.521106069
466,12.84237218,-33.21209291,-2.763286104,1.254893375,1.950927198,13.90539324,4.084078346,2.317480211
467,14.61074094,-10.54028283,-1.962062165,1.762015812,0.363704054,10.58495039,1.06E-07,1.461470017
468,4.583894513,-2.51860517,-1.316671007,0.595061545,0.214030695,7.024183203,1061.83885,1.153716889
469,4.400699843,-11.02474621,-2.20931382,1.818263715,0.138195104,7.635823426,0.063115598,1.759045564
470,5.76873877,-21.69253816,-0.927021952,-1.394270743,0.353621608,10.8871742,24.70974737,7.483869904
471,0.930783059,-4.26821363,0.363872495,-0.090335242,1.514346334,13.10541576,2.326124308,1.855734531
472,1.889529855,-6.549472748,-2.785986033,0.407226936,0.637951604,7.787976667,0.005587616,1.101252152
473,25.28438068,-7.487383284,-3.381044603,0.32694659,0.258099457,11.81348737,2.320814814,1.745682508
474,32.47501233,-3.645857233,-1.696181404,-0.394152884,0.181743723,14.70098153,0.000514494,1.36463887
475,5.905402231,-13.24277857,-1.278437495,-0.647662363,0.404559733,11.34198516,0.194724457,8.928083942
476,12.41494845,-6.626963241,-2.230866374,-1.49270391,2.812151059,11.91496621,255210359.4,1.150236594
477,9.777903931,-10.77877798,-0.546739337,-0.433030198,0.42011192,10.18515684,15928.95364,1.257955621
478,118.0363618,-3.324293067,-3.3386058,-1.34935674,4.433242118,10.63357365,0.001580243,1.631846235
479,20.23912111,-4.984272873,-1.307081377,0.937462706,0.664035965,5.74608917,0.000711403,1.309705959
480,6.585525718,-14.15606596,-2.605860821,-1.164676258,0.197431846,9.392776152,9.04E-05,1.38228573
481,3.1268109,-5.28276779,-0.280622094,-1.765738779,2.217693469,7.019344869,9.18E-06,1.003474948
482,1.740545051,-34.96219959,-0.007484647,0.209464551,0.616844454,9.087774827,51772.40402,1.243957421
483,8.87392563,-5.156857761,-2.766656588,0.380918931,1.236741699,7.217512867,5.43E-08,2.357688717
484,3.740743278,-9.045037395,-2.549557136,1.487652245,4.11730105,10.49041267,17075.21729,1.348024333
485,2.054374992,-17.10433173,-1.140412113,0.30792645,0.051477891,10.37073257,0.001553322,1.094276626
486,4.129202975,-2.061576209,-2.38713065,-0.618076585,0.101694532,12.8473692,166369.7978,1.032335232
487,2.791577356,-1.51478281,-2.045411218,1.212047526,1.274598227,7.90351744,8223849.863,1.597022423
488,33.73134324,-1.871816438,-1.974611579,0.161115573,0.331042012,6.62655748,0.089123134,1.11026775
489,16.33770753,-23.01913193,-3.919673156,-1.682878861,0.203710351,7.852052729,18499.13973,1.298683006
490,7.336226597,-4.496627488,-2.013837746,0.263402241,0.040157507,10.00910756,5085.641092,1.787881539
491,27.99286692,-73.87536061,-2.689727774,1.632074182,0.022088885,11.48458573,8.22E-06,1.019750023
492,7.921903175,-4.446766315,-2.493122822,-0.414749498,1.489371278,10.03079371,0.000130569,1.451181609
493,3.403635819,-8.724159865,-0.556367997,-0.814696792,0.144370989,7.949657948,1.18E-05,13.00608194
494,29.10213879,-29.60368827,-3.256506894,-1.426122172,0.63058677,8.324368934,45890.18616,6.288723235
495,12.00134875,-44.94698119,-1.186794813,-1.394217912,0.931142514,11.46085016,2635.064885,1.931003073
496,2.905130934,-47.24530193,-2.27896293,-0.268914063,0.559231513,7.045687482,4899012.023,1.59633313
497,6.225757924,-21.92285297,-2.279760168,0.382719297,0.027480815,11.01605953,339163.3975,4.14848922
498,3.360008729,-18.57202234,-1.209628104,-1.677538379,1.530171672,10.6807913,6.43E-09,1.462317834
499,2.128633537,-12.59467687,-1.659948705,1.758274356,0.010568879,8.105871853,4.08E-08,1.074672354
500,17.00589065,-14.88754517,2.570612997,1.02053447,1.435022084,10.91356625,1.34E-14,1.806924938
501,41.20151289,-4.49934961,2.968184661,0.346495673,2.237776238,11.03980625,150182.249,1.61022512
502,2.098639303,-3.538210196,1.668691617,1.313754684,0.567113689,8.996339591,0.00068257,1.693861275
503,12.26405116,-7.366649491,1.387763265,-1.679252973,0.766885163,11.92332123,719.5615444,1.102412217
504,4.11410654,-6.339715158,0.914849473,-0.092644489,0.648142061,10.22908057,0.640292531,1.149357423
505,4.766380227,-4.91403185,1.17458947,0.520372507,0.492999816,12.85277429,2137.647366,2.530648787
506,4.335536957,-13.8287354,4.949094425,1.314611624,2.184131486,10.9532462,3601.458318,1.113844612
507,3.395354953,-17.45759308,3.244679581,1.13387824,2.243689124,8.60663778,10.24198152,1.113366859
508,7.718881462,-8.00099731,0.648925634,-0.891723001,0.409196608,8.307652315,6.16E-06,2.586825819
509,3.497837412,-27.93211419,0.677542043,1.763520678,0.95469314,6.671073952,3223.919172,4.307304834
510,9.425427998,-2.644494144,2.481866062,-1.502616634,2.616030367,8.90533683,171449006,1.02931144
511,7.062405399,-6.207178759,2.547264797,1.500534474,3.271709751,12.00761752,8.98E-06,1.018212264
512,5.959262655,-3.876217905,2.548883835,1.883760998,0.711227734,9.669068786,0.000206497,1.637036637
513,3.264781061,-1.377288959,1.745044206,-1.291385907,0.602986245,10.39204361,0.280364341,1.379334531
514,4.396926625,-6.859176445,1.87454574,0.888264257,0.326692259,13.3217612,0.030057629,1.993636535
515,14.58293637,-6.622197361,2.327879524,-1.838857925,3.191063041,9.01990927,309.3569873,1.539560989
516,11.59791649,-28.84984929,2.085893006,-0.378308699,0.154100703,10.82328207,8272.065183,1.187699046
517,3.065468093,-13.03620539,-0.219300373,0.065133197,0.867094879,9.148179982,5.65E-08,1.64205724
518,8.080058195,-2.93947754,1.770200369,0.322580904,0.332052393,9.414425508,68636142.89,2.483639362
519,14.53047853,-39.20025727,1.148593566,1.743748993,0.32712764,7.422452295,5.04E-07,1.090474921
520,1.644662584,-22.1742194,2.175211419,0.689002749,0.519141081,9.471557184,2364.057337,1.080695151
521,12.04951214,-12.47701227,4.985259003,-0.074888195,6.719564162,9.035927827,0.549105627,1.119146563
522,4.069982163,-6.026487344,2.367481665,1.238700145,0.056534698,7.662653918,9.5772946,1.341976443
523,12.34855191,-3.115858409,1.686470314,1.802131284,0.864034719,10.03505735,0.006880627,2.955666035
524,3.7175571,-5.285746729,2.921801502,-1.911735405,0.086181349,8.378327737,42.19157381,1.669346
525,1.455873566,-19.68533137,2.482687887,1.930085089,0.167851747,10.7815118,0.940957798,1.245236413
526,1.707809928,-40.29098213,2.42009449,-1.655471444,0.579038339,9.13377786,1.09E+16,2.395404957
527,7.715848436,-29.6339059,2.606850593,1.257547117,0.714289373,8.817620345,7649510.577,2.250438453
528,9.334808397,-4.758990283,4.056543565,-0.87866099,0.299474542,9.757371791,2210.147621,1.076305338
